simulation,total_count,observed_total,expected_total,model
441,694,825,715.1903745429104,Nonlinear IPPP
442,684,825,715.1903745429104,Nonlinear IPPP
443,724,825,715.1903745429104,Nonlinear IPPP
444,693,825,715.1903745429104,Nonlinear IPPP
445,686,825,715.1903745429104,Nonlinear IPPP
446,704,825,715.1903745429104,Nonlinear IPPP
447,728,825,715.1903745429104,Nonlinear IPPP
448,676,825,715.1903745429104,Nonlinear IPPP
449,664,825,715.1903745429104,Nonlinear IPPP
450,695,825,715.1903745429104,Nonlinear IPPP
451,690,825,715.1903745429104,Nonlinear IPPP
452,746,825,715.1903745429104,Nonlinear IPPP
453,726,825,715.1903745429104,Nonlinear IPPP
454,669,825,715.1903745429104,Nonlinear IPPP
455,678,825,715.1903745429104,Nonlinear IPPP
456,715,825,715.1903745429104,Nonlinear IPPP
457,730,825,715.1903745429104,Nonlinear IPPP
458,673,825,715.1903745429104,Nonlinear IPPP
459,706,825,715.1903745429104,Nonlinear IPPP
460,659,825,715.1903745429104,Nonlinear IPPP
461,699,825,715.1903745429104,Nonlinear IPPP
462,717,825,715.1903745429104,Nonlinear IPPP
463,693,825,715.1903745429104,Nonlinear IPPP
464,697,825,715.1903745429104,Nonlinear IPPP
465,707,825,715.1903745429104,Nonlinear IPPP
466,710,825,715.1903745429104,Nonlinear IPPP
467,702,825,715.1903745429104,Nonlinear IPPP
468,727,825,715.1903745429104,Nonlinear IPPP
469,689,825,715.1903745429104,Nonlinear IPPP
470,686,825,715.1903745429104,Nonlinear IPPP
471,743,825,715.1903745429104,Nonlinear IPPP
472,716,825,715.1903745429104,Nonlinear IPPP
473,748,825,715.1903745429104,Nonlinear IPPP
474,737,825,715.1903745429104,Nonlinear IPPP
475,752,825,715.1903745429104,Nonlinear IPPP
476,716,825,715.1903745429104,Nonlinear IPPP
477,730,825,715.1903745429104,Nonlinear IPPP
478,677,825,715.1903745429104,Nonlinear IPPP
479,739,825,715.1903745429104,Nonlinear IPPP
480,717,825,715.1903745429104,Nonlinear IPPP
481,715,825,715.1903745429104,Nonlinear IPPP
482,655,825,715.1903745429104,Nonlinear IPPP
483,696,825,715.1903745429104,Nonlinear IPPP
484,738,825,715.1903745429104,Nonlinear IPPP
485,690,825,715.1903745429104,Nonlinear IPPP
486,702,825,715.1903745429104,Nonlinear IPPP
487,709,825,715.1903745429104,Nonlinear IPPP
488,722,825,715.1903745429104,Nonlinear IPPP
489,716,825,715.1903745429104,Nonlinear IPPP
490,696,825,715.1903745429104,Nonlinear IPPP
491,707,825,715.1903745429104,Nonlinear IPPP
492,642,825,715.1903745429104,Nonlinear IPPP
493,705,825,715.1903745429104,Nonlinear IPPP
494,766,825,715.1903745429104,Nonlinear IPPP
495,717,825,715.1903745429104,Nonlinear IPPP
496,753,825,715.1903745429104,Nonlinear IPPP
497,706,825,715.1903745429104,Nonlinear IPPP
498,691,825,715.1903745429104,Nonlinear IPPP
499,770,825,715.1903745429104,Nonlinear IPPP
500,725,825,715.1903745429104,Nonlinear IPPP
